index,pos,block_num,PEDOT_spd,PEDOT_rt,Grid_rt,Electrode_dep_T,Electrode_anneal_T,Grid_anneal_T,Electrode_amb_dep_T,Electrode_dep_humidity,DD_S315,DD_PV416,DD_PGMEA,T_air_Grid,Grid_Dep_Humidity,Web_speed_Grid,Web_speed_Active,Flow0_Active,Flow1_Active,Flow2_Active,Active_layer_Head_T,Active_layer_annealing_T,Active_layer2_annealing_T,Active_amb_dep_T,Active_humid,DD_DCB,DD_Y6,DD_PD10,Web_speed_ETL,Flow0_ETL,T_heater1_ETL,T_heater2_ETL,T_air_ETL,Humidity_ETL,DD_IPA,DD_ZnO,TDD of active,Donor fraction,voc,jsc,ff,pce
82,455,3,600,200,0.3,59.97333333,139.9066667,129.995,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,93.36833333,70.93166667,129.9866667,24.58,47.76,1333.333333,16,10.66666667,300,15,129.98,130,26.49,42.67333333,500,14,26.66666667,0.4,0.638423355,-16.80147619,59.62491917,6.39564
83,460,3,600,200,0.3,59.97666667,139.9133333,129.9933333,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,93.28666667,71.36333333,129.9833333,24.58,47.76,1333.333333,16,10.66666667,300,15,129.98,130,26.49,42.66666667,500,14,26.66666667,0.4,0.654483821,-17.58977143,59.61404072,6.8629
84,465,3,600,200,0.3,59.98,139.92,129.9916667,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,93.205,71.795,129.98,24.58,47.76,1333.333333,16,10.66666667,300,15,129.98,130,26.49,42.66,500,14,26.66666667,0.4,0.634716852,-16.84119048,58.88058922,6.293974286
85,470,3,600,200,0.3,59.98333333,139.9266667,129.99,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,93.12333333,72.22666667,129.9766667,24.58,47.76,1333.333333,16,10.66666667,300,15,129.98,130,26.49,42.65333333,500,14,26.66666667,0.4,0.598268774,-15.04054286,57.41359355,5.16624
86,475,3,600,200,0.3,59.98666667,139.9333333,129.9866667,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,93.04166667,72.65833333,129.9733333,24.58,47.76,1333.333333,16,10.66666667,300,15,129.98,130,26.49,42.64666667,500,14,26.66666667,0.4,0.603889922,-15.83466667,59.01572538,5.643317143
87,480,3,600,200,0.3,59.99,139.94,129.9833333,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.96,73.09,129.97,24.58,47.76,1333.333333,16,10.66666667,300,15,129.98,130,26.49,42.64,500,14,26.66666667,0.4,0.610351063,-15.48337143,43.8355808,4.142590476
88,485,3,600,200,0.3,59.99,139.9433333,129.98,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.84333333,73.52,129.9716667,24.58,47.75333333,1333.333333,16,10.66666667,300,15,129.9883333,130,26.48666667,42.64,500,14,26.66666667,0.4,0.586897451,-15.03767619,54.91698489,4.846739048
89,490,3,600,200,0.3,59.99,139.9466667,129.9766667,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.72666667,73.95,129.9733333,24.58,47.74666667,1333.333333,16,10.66666667,300,15,129.9966667,130,26.48333333,42.64,500,14,26.66666667,0.4,0.593818764,-15.58615238,52.41649056,4.851329524
90,495,3,600,200,0.3,59.99,139.95,129.9733333,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.61,74.38,129.975,24.58,47.74,1333.333333,16,10.66666667,300,15,130.005,130,26.48,42.64,500,14,26.66666667,0.4,0.622622018,-15.75275238,41.03873402,4.025083333
91,500,3,600,200,0.3,59.99,139.9533333,129.97,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.49333333,74.81,129.9766667,24.58,47.73333333,1333.333333,16,10.66666667,300,15,130.0133333,130,26.47666667,42.64,500,14,26.66666667,0.4,0.454367342,-15.4308,35.06007407,2.45815
92,505,3,600,200,0.3,59.99,139.9566667,129.9733333,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.37666667,75.24,129.9783333,24.58,47.72666667,1333.333333,16,10.66666667,300,15,130.0216667,129.9983333,26.47333333,42.64,500,14,26.66666667,0.4,0.601792346,-16.28052381,55.2839099,5.416438095
93,510,3,600,200,0.3,59.99,139.96,129.9766667,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.26,75.67,129.98,24.58,47.72,1333.333333,16,10.66666667,300,15,130.03,129.9966667,26.47,42.64,500,14,26.66666667,0.4,0.602496951,-16.17085714,52.94831429,5.158697143
94,515,3,600,200,0.3,59.98333333,139.9566667,129.98,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.13166667,76.095,129.9766667,24.58,47.715,1333.333333,16,10.66666667,300,15,130.0316667,129.995,26.46833333,42.635,500,14,26.66666667,0.4,0.595710688,-16.10760952,51.62381643,4.953550476
95,520,3,600,200,0.3,59.97666667,139.9533333,129.9833333,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,92.00333333,76.52,129.9733333,24.58,47.71,1333.333333,16,10.66666667,300,15,130.0333333,129.9933333,26.46666667,42.63,500,14,26.66666667,0.4,0.592126518,-16.00009524,56.23857126,5.328087619
96,525,3,600,200,0.3,59.97,139.95,129.9866667,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,91.875,76.945,129.97,24.58,47.705,1333.333333,16,10.66666667,300,15,130.035,129.9916667,26.465,42.625,500,14,26.66666667,0.4,0.585041768,-15.49946667,56.03693639,5.081337143
97,530,3,600,200,0.3,59.96333333,139.9466667,129.99,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,91.74666667,77.37,129.9666667,24.58,47.7,1333.333333,16,10.66666667,300,15,130.0366667,129.99,26.46333333,42.62,500,14,26.66666667,0.4,0.586565832,-15.39335238,56.26232142,5.080045714
98,535,3,600,200,0.3,59.95666667,139.9433333,129.985,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,91.61833333,77.795,129.9633333,24.58,47.695,1333.333333,16,10.66666667,300,15,130.0383333,129.99,26.46166667,42.615,500,14,26.66666667,0.4,0.593541757,-16.23748571,57.41726301,5.533660952
99,540,3,600,200,0.3,59.95,139.94,129.98,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,91.49,78.22,129.96,24.58,47.69,1333.333333,16,10.66666667,300,15,130.04,129.99,26.46,42.61,500,14,26.66666667,0.4,0.592366192,-14.39101905,58.24566361,4.965299048
100,545,3,600,200,0.3,59.96,139.945,129.975,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,91.36333333,78.62666667,129.96,24.58,47.685,1333.333333,16,10.66666667,300,15,130.035,129.99,26.45833333,42.605,500,14,26.66666667,0.4,0.608419692,-14.25591429,54.52242641,4.729045714
101,550,3,600,200,0.3,59.97,139.95,129.97,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,91.23666667,79.03333333,129.96,24.58,47.68,1333.333333,16,10.66666667,300,15,130.03,129.99,26.45666667,42.6,500,14,26.66666667,0.4,0.592466344,-15.19111429,51.00715407,4.590758095
102,555,3,600,200,0.3,59.98,139.955,129.965,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,91.11,79.44,129.96,24.58,47.675,1333.333333,16,10.66666667,300,15,130.025,129.99,26.455,42.595,500,14,26.66666667,0.4,0.649429371,-15.83761905,50.05238243,5.148095238
103,560,3,600,200,0.3,59.99,139.96,129.96,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,90.98333333,79.84666667,129.96,24.58,47.67,1333.333333,16,10.66666667,300,15,130.02,129.99,26.45333333,42.59,500,14,26.66666667,0.4,0.595337845,-15.10118095,54.92168427,4.937626667
104,565,3,600,200,0.3,60,139.965,129.9566667,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,90.85666667,80.25333333,129.96,24.58,47.665,1333.333333,16,10.66666667,300,15,130.015,129.99,26.45166667,42.585,500,14,26.66666667,0.4,0.595706524,-15.75293333,52.40055148,4.917333333
105,570,3,600,200,0.3,60.01,139.97,129.9533333,24.55,49.75,6666.666667,3000,2000,24.55,49.75,600,300,40,0,0,90.73,80.66,129.96,24.58,47.66,1333.333333,16,10.66666667,300,15,130.01,129.99,26.45,42.58,500,14,26.66666667,0.4,0.592809577,-15.86339048,54.49974964,5.12514
106,575,3,600,200,0.3,60.00833333,139.9716667,129.95,24.55166667,49.75,6666.666667,3000,2000,24.55166667,49.75,600,300,40,0,0,90.63166667,81.07333333,129.975,24.58333333,47.64833333,1333.333333,16,10.66666667,300,15,130.0116667,129.99,26.45,42.585,500,14,26.66666667,0.4,0.603950635,-15.8587619,54.29422283,5.200251429
107,580,3,600,200,0.3,60.00666667,139.9733333,129.9466667,24.55333333,49.75,6666.666667,3000,2000,24.55333333,49.75,600,300,40,0,0,90.53333333,81.48666667,129.99,24.58666667,47.63666667,1333.333333,16,10.66666667,300,15,130.0133333,129.99,26.45,42.59,500,14,26.66666667,0.4,0.601336864,-15.97701905,54.26698204,5.213738571
108,585,3,600,200,0.3,60.005,139.975,129.9433333,24.555,49.75,6666.666667,3000,2000,24.555,49.75,600,300,40,0,0,90.435,81.9,130.005,24.59,47.625,1333.333333,16,10.66666667,300,15,130.015,129.99,26.45,42.595,500,14,26.66666667,0.4,0.605349219,-15.57427619,55.08819995,5.193647143
109,590,3,600,200,0.3,60.00333333,139.9766667,129.94,24.55666667,49.75,6666.666667,3000,2000,24.55666667,49.75,600,300,40,0,0,90.33666667,82.31333333,130.02,24.59333333,47.61333333,1333.333333,16,10.66666667,300,15,130.0166667,129.99,26.45,42.6,500,14,26.66666667,0.4,0.608285768,-15.72447619,56.17033526,5.372678571
110,595,3,600,200,0.3,60.00166667,139.9783333,129.9416667,24.55833333,49.75,6666.666667,3000,2000,24.55833333,49.75,600,300,40,0,0,90.23833333,82.72666667,130.035,24.59666667,47.60166667,1333.333333,16,10.66666667,300,15,130.0183333,129.99,26.45,42.605,500,14,26.66666667,0.4,0.5945647,-15.6889619,51.26191601,4.781764286
111,600,3,600,200,0.3,60,139.98,129.9433333,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,90.14,83.14,130.05,24.6,47.59,1333.333333,16,10.66666667,300,15,130.02,129.99,26.45,42.61,500,14,26.66666667,0.4,0.544955228,-14.98347619,41.52221598,3.390423333
112,605,3,600,200,0.3,59.99833333,139.9816667,129.945,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,90.05666667,83.53,130.0433333,24.6,47.59,1333.333333,16,10.66666667,300,15,130.015,129.99,26.44833333,42.615,500,14,26.66666667,0.4,0.615774606,-15.1612381,55.35136872,5.167551429
113,610,3,600,200,0.3,59.99666667,139.9833333,129.9466667,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,89.97333333,83.92,130.0366667,24.6,47.59,1333.333333,16,10.66666667,300,15,130.01,129.99,26.44666667,42.62,500,14,26.66666667,0.4,0.612506238,-15.54994286,50.42763761,4.802948571
114,615,3,600,200,0.3,59.995,139.985,129.9483333,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,89.89,84.31,130.03,24.6,47.59,1333.333333,16,10.66666667,300,15,130.005,129.99,26.445,42.625,500,14,26.66666667,0.4,0.604006438,-14.95660952,50.44168678,4.556845714
115,620,3,600,200,0.3,59.99333333,139.9866667,129.95,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,89.80666667,84.7,130.0233333,24.6,47.59,1333.333333,16,10.66666667,300,15,130,129.99,26.44333333,42.63,500,14,26.66666667,0.4,0.639676794,-15.08235238,48.19317706,4.64959619
116,625,3,600,200,0.3,59.99166667,139.9883333,129.9516667,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,89.72333333,85.09,130.0166667,24.6,47.59,1333.333333,16,10.66666667,300,15,129.995,129.9933333,26.44166667,42.635,500,14,26.66666667,0.4,0.588301515,-14.7347619,47.5557491,4.122361905
117,630,3,600,200,0.3,59.99,139.99,129.9533333,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,89.64,85.48,130.01,24.6,47.59,1333.333333,16,10.66666667,300,15,129.99,129.9966667,26.44,42.64,500,14,26.66666667,0.4,0.600276858,-14.64715238,49.28780086,4.333554286
118,635,3,600,200,0.3,59.99166667,140,129.955,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,89.76666667,85.88166667,130.005,24.6,47.585,1333.333333,16,10.66666667,300,15,129.9933333,130,26.44,42.65666667,500,14,26.66666667,0.4,0.617223116,-15.2110381,55.44899919,5.205887143
119,640,3,600,200,0.3,59.99333333,140.01,129.9566667,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,89.89333333,86.28333333,130,24.6,47.58,1333.333333,16,10.66666667,300,15,129.9966667,130.0033333,26.44,42.67333333,500,14,26.66666667,0.4,0.642296292,-15.07027619,47.29192551,4.577660952
120,665,4,600,200,0.3,60.00833333,140.0433333,129.97,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,90.70166667,88.27333333,129.9833333,24.6,47.56,1333.333333,16,10.66666667,300,15,130.01,129.995,26.43833333,42.74,500,14,26.66666667,0.4,0.648599606,-16.98515238,50.29987189,5.541317143
121,670,4,600,200,0.3,60.01666667,140.0366667,129.9733333,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,91.00333333,88.65666667,129.9866667,24.6,47.56,1333.333333,16,10.66666667,300,15,130.01,129.99,26.43666667,42.74,500,14,26.66666667,0.4,0.620640842,-16.14694286,58.89078054,5.901711429
122,675,4,600,200,0.3,60.025,140.03,129.9766667,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,91.305,89.04,129.99,24.6,47.56,1333.333333,16,10.66666667,300,15,130.01,129.985,26.435,42.74,500,14,26.66666667,0.4,0.649927801,-16.65772381,52.36683516,5.6694
123,680,4,600,200,0.3,60.03333333,140.0233333,129.98,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,91.60666667,89.42333333,129.9933333,24.6,47.56,1333.333333,16,10.66666667,300,15,130.01,129.98,26.43333333,42.74,500,14,26.66666667,0.4,0.628333741,-15.7735619,59.44086012,5.89122
124,685,4,600,200,0.3,60.04166667,140.0166667,129.9833333,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,91.90833333,89.80666667,129.9966667,24.6,47.56,1333.333333,16,10.66666667,300,15,130.01,129.9816667,26.43166667,42.74,500,14,26.66666667,0.4,0.683531632,-16.56741905,51.9431287,5.882224286
125,690,4,600,200,0.3,60.05,140.01,129.9866667,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,92.21,90.19,130,24.6,47.56,1333.333333,16,10.66666667,300,15,130.01,129.9833333,26.43,42.74,500,14,26.66666667,0.4,0.661779492,-15.91649524,46.82336867,4.93200381
126,695,4,600,200,0.3,60.04333333,140.02,129.99,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,92.38,90.58333333,129.9916667,24.6,47.565,1333.333333,16,10.66666667,300,15,130.01,129.985,26.43,42.74666667,500,14,26.66666667,0.4,0.660130487,-16.60504762,50.68642389,5.555991429
127,700,4,600,200,0.3,60.03666667,140.03,129.9933333,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,92.55,90.97666667,129.9833333,24.6,47.57,1333.333333,16,10.66666667,300,15,130.01,129.9866667,26.43,42.75333333,500,14,26.66666667,0.4,0.627830068,-15.94017143,50.54201562,5.058102857
128,705,4,600,200,0.3,60.03,140.04,129.9966667,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,92.72,91.37,129.975,24.6,47.575,1333.333333,16,10.66666667,300,15,130.01,129.9883333,26.43,42.76,500,14,26.66666667,0.4,0.601042779,-14.93432381,37.41314624,3.358266667
129,710,4,600,200,0.3,60.02333333,140.05,130,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,92.89,91.76333333,129.9666667,24.6,47.58,1333.333333,16,10.66666667,300,15,130.01,129.99,26.43,42.76666667,500,14,26.66666667,0.4,0.627007746,-15.45119048,38.5142492,3.731266667
130,715,4,600,200,0.3,60.01666667,140.06,130,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.06,92.15666667,129.9583333,24.6,47.585,1333.333333,16,10.66666667,300,15,130.01,129.9933333,26.43,42.77333333,500,14,26.66666667,0.4,0.671278911,-17.55449524,47.52706448,5.600571429
131,720,4,600,200,0.3,60.01,140.07,130,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.23,92.55,129.95,24.6,47.59,1333.333333,16,10.66666667,300,15,130.01,129.9966667,26.43,42.78,500,14,26.66666667,0.4,0.669112996,-15.7221619,41.30727989,4.345485714
132,725,4,600,200,0.3,60.01333333,140.0583333,130,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.23166667,92.94333333,129.96,24.6,47.60166667,1333.333333,16,10.66666667,300,15,130.0016667,130,26.42833333,42.79166667,500,14,26.66666667,0.4,0.682292428,-17.3088,49.18376634,5.808437143
133,730,4,600,200,0.3,60.01666667,140.0466667,130,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.23333333,93.33666667,129.97,24.6,47.61333333,1333.333333,16,10.66666667,300,15,129.9933333,130.0033333,26.42666667,42.80333333,500,14,26.66666667,0.4,0.68319862,-16.41049524,39.06576893,4.379908571
134,735,4,600,200,0.3,60.02,140.035,130,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.235,93.73,129.98,24.6,47.625,1333.333333,16,10.66666667,300,15,129.985,130.0066667,26.425,42.815,500,14,26.66666667,0.4,0.639285697,-15.06647619,37.08126277,3.571586667
135,740,4,600,200,0.3,60.02333333,140.0233333,130,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.23666667,94.12333333,129.99,24.6,47.63666667,1333.333333,16,10.66666667,300,15,129.9766667,130.01,26.42333333,42.82666667,500,14,26.66666667,0.4,0.6518352,-16.38868571,42.35257193,4.524407619
136,745,4,600,200,0.3,60.02666667,140.0116667,129.9983333,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.23833333,94.51666667,130,24.6,47.64833333,1333.333333,16,10.66666667,300,15,129.9683333,130.0083333,26.42166667,42.83833333,500,14,26.66666667,0.4,0.655832612,-16.92546667,45.54726241,5.055870476
137,750,4,600,200,0.3,60.03,140,129.9966667,24.56,49.75,6666.666667,3000,2000,24.56,49.75,600,300,40,0,0,93.24,94.91,130.01,24.6,47.66,1333.333333,16,10.66666667,300,15,129.96,130.0066667,26.42,42.85,500,14,26.66666667,0.4,0.65517616,-16.73461905,42.42811111,4.651870476
138,755,4,600,200,0.3,60.03333333,140.0016667,129.995,24.56166667,49.75,6666.666667,3000,2000,24.56166667,49.75,600,300,40,0,0,93.20833333,95.31333333,130.0083333,24.6,47.67,1333.333333,16,10.66666667,300,15,129.965,130.005,26.41666667,42.85,500,14,26.66666667,0.4,0.695950406,-17.2716,38.86281405,4.671379048
139,760,4,600,200,0.3,60.03666667,140.0033333,129.9933333,24.56333333,49.75,6666.666667,3000,2000,24.56333333,49.75,600,300,40,0,0,93.17666667,95.71666667,130.0066667,24.6,47.68,1333.333333,16,10.66666667,300,15,129.97,130.0033333,26.41333333,42.85,500,14,26.66666667,0.4,0.683203934,-16.97761905,42.0294219,4.875066667
140,765,4,600,200,0.3,60.04,140.005,129.9916667,24.565,49.75,6666.666667,3000,2000,24.565,49.75,600,300,40,0,0,93.145,96.12,130.005,24.6,47.69,1333.333333,16,10.66666667,300,15,129.975,130.0016667,26.41,42.85,500,14,26.66666667,0.4,0.623302306,-16.77359048,42.49297114,4.442647619
141,770,4,600,200,0.3,60.04333333,140.0066667,129.99,24.56666667,49.75,6666.666667,3000,2000,24.56666667,49.75,600,300,40,0,0,93.11333333,96.52333333,130.0033333,24.6,47.7,1333.333333,16,10.66666667,300,15,129.98,130,26.40666667,42.85,500,14,26.66666667,0.4,0.655386137,-15.51066667,35.74353069,3.6335
142,775,4,600,200,0.3,60.04666667,140.0083333,129.99,24.56833333,49.75,6666.666667,3000,2000,24.56833333,49.75,600,300,40,0,0,93.08166667,96.92666667,130.0016667,24.6,47.71,1333.333333,16,10.66666667,300,15,129.985,130.0033333,26.40333333,42.85,500,14,26.66666667,0.4,0.703803939,-17.97231429,47.21839971,5.972648571
143,780,4,600,200,0.3,60.05,140.01,129.99,24.57,49.75,6666.666667,3000,2000,24.57,49.75,600,300,40,0,0,93.05,97.33,130,24.6,47.72,1333.333333,16,10.66666667,300,15,129.99,130.0066667,26.4,42.85,500,14,26.66666667,0.4,0.68184505,-16.53313333,38.64067744,4.355977143
144,785,4,600,200,0.3,60.04,140.0083333,129.99,24.57,49.75,6666.666667,3000,2000,24.57,49.75,600,300,40,0,0,92.98666667,97.70666667,129.995,24.60166667,47.715,1333.333333,16,10.66666667,300,15,129.9883333,130.01,26.4,42.83166667,500,14,26.66666667,0.4,0.660726842,-16.37589524,40.35203534,4.366087619
145,790,4,600,200,0.3,60.03,140.0066667,129.99,24.57,49.75,6666.666667,3000,2000,24.57,49.75,600,300,40,0,0,92.92333333,98.08333333,129.99,24.60333333,47.71,1333.333333,16,10.66666667,300,15,129.9866667,130.0133333,26.4,42.81333333,500,14,26.66666667,0.4,0.67335683,-16.59230476,46.99319465,5.250334286
146,795,4,600,200,0.3,60.02,140.005,129.99,24.57,49.75,6666.666667,3000,2000,24.57,49.75,600,300,40,0,0,92.86,98.46,129.985,24.605,47.705,1333.333333,16,10.66666667,300,15,129.985,130.0166667,26.4,42.795,500,14,26.66666667,0.4,0.681945189,-17.9832381,50.5794747,6.202855714
147,800,4,600,200,0.3,60.01,140.0033333,129.99,24.57,49.75,6666.666667,3000,2000,24.57,49.75,600,300,40,0,0,92.79666667,98.83666667,129.98,24.60666667,47.7,1333.333333,16,10.66666667,300,15,129.9833333,130.02,26.4,42.77666667,500,14,26.66666667,0.4,0.655391768,-16.89939048,51.57945866,5.712797143
148,805,4,600,200,0.3,60,140.0016667,129.99,24.57,49.75,6666.666667,3000,2000,24.57,49.75,600,300,40,0,0,92.73333333,99.21333333,129.975,24.60833333,47.695,1333.333333,16,10.66666667,300,15,129.9816667,130.0216667,26.4,42.75833333,500,14,26.66666667,0.4,0.66931152,-16.88231429,54.42838234,6.15015
149,810,4,600,200,0.3,59.99,140,129.99,24.57,49.75,6666.666667,3000,2000,24.57,49.75,600,300,40,0,0,92.67,99.59,129.97,24.61,47.69,1333.333333,16,10.66666667,300,15,129.98,130.0233333,26.4,42.74,500,14,26.66666667,0.4,0.656342531,-16.71877143,54.16484246,5.943638571
150,815,4,600,200,0.3,59.99333333,139.9983333,129.99,24.57,49.74333333,6666.666667,3000,2000,24.57,49.74333333,600,300,40,0,0,92.575,99.97,129.9716667,24.61,47.69,1333.333333,16,10.66666667,300,15,129.9816667,130.025,26.4,42.735,500,14,26.66666667,0.4,0.665365702,-16.40264762,55.33126898,6.038721429
151,820,4,600,200,0.3,59.99666667,139.9966667,129.99,24.57,49.73666667,6666.666667,3000,2000,24.57,49.73666667,600,300,40,0,0,92.48,100.35,129.9733333,24.61,47.69,1333.333333,16,10.66666667,300,15,129.9833333,130.0266667,26.4,42.73,500,14,26.66666667,0.4,0.658578536,-16.34833333,53.14826995,5.722294286
152,825,4,600,200,0.3,60,139.995,129.99,24.57,49.73,6666.666667,3000,2000,24.57,49.73,600,300,40,0,0,92.385,100.73,129.975,24.61,47.69,1333.333333,16,10.66666667,300,15,129.985,130.0283333,26.4,42.725,500,14,26.66666667,0.4,0.66046962,-16.3646381,57.26487234,6.189385714
153,830,4,600,200,0.3,60.00333333,139.9933333,129.99,24.57,49.72333333,6666.666667,3000,2000,24.57,49.72333333,600,300,40,0,0,92.29,101.11,129.9766667,24.61,47.69,1333.333333,16,10.66666667,300,15,129.9866667,130.03,26.4,42.72,500,14,26.66666667,0.4,0.653026512,-16.5943619,54.27492881,5.881534286
